InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C537860,22180,RETROSPOT LAMP,-1,2010-08-12 16:15:00,9.95,16252.0,United Kingdom
C537860,21624,VINTAGE UNION JACK DOORSTOP,-3,2010-08-12 16:15:00,5.95,16252.0,United Kingdom
C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,2010-08-12 16:15:00,4.95,16252.0,United Kingdom
C537860,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,2010-08-12 16:15:00,2.95,16252.0,United Kingdom
C537860,37370,RETRO COFFEE MUGS ASSORTED,-12,2010-08-12 16:15:00,1.25,16252.0,United Kingdom
C537860,22049,WRAP CHRISTMAS SCREEN PRINT,-25,2010-08-12 16:15:00,0.42,16252.0,United Kingdom
C537860,21888,BINGO SET,-4,2010-08-12 16:15:00,3.75,16252.0,United Kingdom
C537860,21240,BLUE POLKADOT CUP,-8,2010-08-12 16:15:00,0.85,16252.0,United Kingdom
C537860,21066,VINTAGE RED MUG,-12,2010-08-12 16:15:00,1.25,16252.0,United Kingdom
C537860,20675,BLUE POLKADOT BOWL,-8,2010-08-12 16:15:00,1.25,16252.0,United Kingdom
C537860,22192,BLUE DINER WALL CLOCK,-2,2010-08-12 16:15:00,8.5,16252.0,United Kingdom
C537860,21244,BLUE POLKADOT PLATE,-8,2010-08-12 16:15:00,1.69,16252.0,United Kingdom
C537860,21242,RED RETROSPOT PLATE,-8,2010-08-12 16:15:00,1.69,16252.0,United Kingdom
C537860,20676,RED RETROSPOT BOWL,-8,2010-08-12 16:15:00,1.25,16252.0,United Kingdom
C537860,79066K,RETRO MOD TRAY,-10,2010-08-12 16:15:00,0.85,16252.0,United Kingdom
C537860,22637,PIGGY BANK RETROSPOT,-6,2010-08-12 16:15:00,2.55,16252.0,United Kingdom
C537860,22508,DOORSTOP RETROSPOT HEART,-4,2010-08-12 16:15:00,3.75,16252.0,United Kingdom
C537860,21238,RED RETROSPOT CUP,-8,2010-08-12 16:15:00,0.85,16252.0,United Kingdom
C537893,22450,SILK PURSE BABUSHKA BLUE,-1,2010-09-12 10:14:00,3.35,12721.0,France
C537893,22634,CHILDS BREAKFAST SET SPACEBOY,-2,2010-09-12 10:14:00,9.95,12721.0,France
C537893,22630,DOLLY GIRL LUNCH BOX,-2,2010-09-12 10:14:00,1.95,12721.0,France
C537998,22727,ALARM CLOCK BAKELIKE RED,-4,2010-09-12 11:42:00,3.75,17411.0,United Kingdom
C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,2010-09-12 11:42:00,3.75,17411.0,United Kingdom
C538052,22138,BAKING SET 9 PIECE RETROSPOT,-1,2010-09-12 13:28:00,4.95,15181.0,United Kingdom
C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2010-09-12 13:38:00,1.25,14205.0,United Kingdom
C538059,21535,RED RETROSPOT SMALL MILK JUG,-6,2010-09-12 13:38:00,2.55,14205.0,United Kingdom
C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2010-09-12 13:38:00,2.95,14205.0,United Kingdom
C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,2010-09-12 13:38:00,1.25,14205.0,United Kingdom
C538059,48188,DOORMAT WELCOME PUPPIES,-2,2010-09-12 13:38:00,7.95,14205.0,United Kingdom
C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-09-12 13:38:00,2.95,14205.0,United Kingdom
C538059,48187,DOORMAT NEW ENGLAND,-2,2010-09-12 13:38:00,7.95,14205.0,United Kingdom
C538059,22727,ALARM CLOCK BAKELIKE RED,-4,2010-09-12 13:38:00,3.75,14205.0,United Kingdom
C538059,22699,ROSES REGENCY TEACUP AND SAUCER,-6,2010-09-12 13:38:00,2.95,14205.0,United Kingdom
C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-09-12 13:38:00,2.95,14205.0,United Kingdom
C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-09-12 13:38:00,0.55,14205.0,United Kingdom
C538059,21533,RETROSPOT LARGE MILK JUG,-3,2010-09-12 13:38:00,4.95,14205.0,United Kingdom
C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,2010-09-12 13:38:00,9.95,14205.0,United Kingdom
C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2010-09-12 13:38:00,1.45,14205.0,United Kingdom
C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC,-14,2010-09-12 13:40:00,4.25,17702.0,United Kingdom
C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,2010-09-12 13:40:00,1.65,17702.0,United Kingdom
C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2010-09-12 13:40:00,3.75,17702.0,United Kingdom
C538062,22168,ORGANISER WOOD ANTIQUE WHITE,-2,2010-09-12 13:40:00,8.5,17702.0,United Kingdom
C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2010-09-12 13:40:00,0.65,17702.0,United Kingdom
C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,2010-09-12 13:58:00,2.95,15738.0,United Kingdom
538072,22423,faulty,-13,2010-09-12 14:10:00,0.0,,United Kingdom
C538075,21284,RETROSPOT CANDLE  SMALL,-12,2010-09-12 14:12:00,1.69,13021.0,United Kingdom
C538081,22630,DOLLY GIRL LUNCH BOX,-33,2010-09-12 14:29:00,1.95,16898.0,United Kingdom
C538082,21864,UNION JACK FLAG PASSPORT COVER,-20,2010-09-12 14:30:00,2.1,13777.0,United Kingdom
C538083,85099B,JUMBO BAG RED RETROSPOT,-3,2010-09-12 14:40:00,1.95,15750.0,United Kingdom
C538083,22633,HAND WARMER UNION JACK,-4,2010-09-12 14:40:00,2.1,15750.0,United Kingdom
C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,2010-09-12 14:42:00,1.65,12649.0,Germany
C538084,22859,EASTER TIN BUNNY BOUQUET,-6,2010-09-12 14:42:00,1.65,12649.0,Germany
C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-09-12 14:43:00,7.95,16350.0,United Kingdom
C538085,21314,SMALL GLASS HEART TRINKET POT,-1,2010-09-12 14:43:00,2.1,16350.0,United Kingdom
C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-09-12 14:43:00,5.95,16350.0,United Kingdom
C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,2010-09-12 14:45:00,0.85,14766.0,United Kingdom
C538089,21906,PHARMACIE FIRST AID TIN,-1,2010-09-12 14:47:00,6.75,18230.0,United Kingdom
538090,20956,?,-723,2010-09-12 14:48:00,0.0,,United Kingdom
C538091,35400,WOODEN BOX ADVENT CALENDAR,-2,2010-09-12 14:48:00,8.95,16499.0,United Kingdom
C538098,22168,ORGANISER WOOD ANTIQUE WHITE,-1,2010-09-12 14:57:00,8.5,14441.0,United Kingdom
C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-09-12 14:58:00,4.25,15279.0,United Kingdom
C538099,22457,NATURAL SLATE HEART CHALKBOARD,-3,2010-09-12 14:58:00,2.95,15279.0,United Kingdom
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-09-12 15:00:00,2.55,16579.0,United Kingdom
C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2010-09-12 15:01:00,4.65,14047.0,United Kingdom
C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2010-09-12 15:13:00,8.5,17442.0,United Kingdom
C538105,79163,BLACK CHAMPAGNE GLASS,-1,2010-09-12 15:18:00,1.65,16781.0,United Kingdom
C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-09-12 15:18:00,14.95,16781.0,United Kingdom
C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2010-09-12 15:23:00,4.25,16042.0,United Kingdom
C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-09-12 15:23:00,7.95,16042.0,United Kingdom
C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,2010-09-12 15:24:00,1.06,17307.0,United Kingdom
C538111,21830,ASSORTED CREEPY CRAWLIES,-24,2010-09-12 15:24:00,0.42,17950.0,United Kingdom
C538112,22072,RED RETROSPOT TEA CUP AND SAUCER,-1,2010-09-12 15:28:00,3.75,14898.0,United Kingdom
C538112,21777,RECIPE BOX WITH METAL HEART,-3,2010-09-12 15:28:00,7.95,14898.0,United Kingdom
C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF,-1,2010-09-12 15:29:00,16.95,14217.0,United Kingdom
C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-09-12 15:30:00,1.25,16817.0,United Kingdom
C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,2010-09-12 15:30:00,1.25,16817.0,United Kingdom
C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,2010-09-12 15:30:00,1.65,16817.0,United Kingdom
C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,2010-09-12 15:30:00,0.85,16817.0,United Kingdom
C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,2010-09-12 15:33:00,2.95,17700.0,United Kingdom
C538118,22784,LANTERN CREAM GAZEBO,-1,2010-09-12 15:33:00,4.95,17700.0,United Kingdom
C538118,47594A,CAROUSEL DESIGN WASHBAG,-1,2010-09-12 15:33:00,1.95,17700.0,United Kingdom
C538119,22633,HAND WARMER UNION JACK,-1,2010-09-12 15:34:00,2.1,13136.0,United Kingdom
C538119,22865,HAND WARMER OWL DESIGN,-1,2010-09-12 15:34:00,2.1,13136.0,United Kingdom
C538119,21777,RECIPE BOX WITH METAL HEART,-2,2010-09-12 15:34:00,7.95,13136.0,United Kingdom
C538121,22461,SAVOY ART DECO CLOCK,-1,2010-09-12 15:36:00,12.75,15535.0,United Kingdom
C538122,22444,GROW YOUR OWN PLANT IN A CAN,-1,2010-09-12 15:38:00,1.25,14696.0,United Kingdom
C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,2010-09-12 15:41:00,1.65,12605.0,Germany
C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,2010-09-12 15:41:00,1.65,12605.0,Germany
C538123,22956,36 FOIL HEART CAKE CASES,-2,2010-09-12 15:41:00,2.1,12605.0,Germany
C538124,M,Manual,-4,2010-09-12 15:43:00,0.5,15329.0,United Kingdom
C538124,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2010-09-12 15:43:00,2.95,15329.0,United Kingdom
C538124,22423,REGENCY CAKESTAND 3 TIER,-1,2010-09-12 15:43:00,12.75,15329.0,United Kingdom
538161,46000S,Dotcom sales,-100,2010-09-12 17:25:00,0.0,,United Kingdom
538162,46000M,Dotcom sales,-100,2010-09-12 17:25:00,0.0,,United Kingdom
C538164,35004B,SET OF 3 BLACK FLYING DUCKS,-1,2010-09-12 17:32:00,1.95,14031.0,United Kingdom
C538189,M,Manual,-1,2010-10-12 10:35:00,133.08,,United Kingdom
C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,2010-10-12 13:52:00,0.85,15514.0,United Kingdom
C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22988,SOLDIERS EGG CUP,-36,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22988,SOLDIERS EGG CUP,-12,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP,-12,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP,-12,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP,-12,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22973,CHILDREN'S CIRCUS PARADE MUG,-18,2010-10-12 14:03:00,1.65,15514.0,United Kingdom
C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,2010-10-12 14:03:00,4.95,15514.0,United Kingdom
C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,2010-10-12 14:03:00,7.65,15514.0,United Kingdom
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-4,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22728,ALARM CLOCK BAKELIKE PINK,-3,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22727,ALARM CLOCK BAKELIKE RED,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22727,ALARM CLOCK BAKELIKE RED,-2,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22727,ALARM CLOCK BAKELIKE RED,-2,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22727,ALARM CLOCK BAKELIKE RED,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-2,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-10-12 14:03:00,3.75,15514.0,United Kingdom
C538341,22621,TRADITIONAL KNITTING NANCY,-48,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,2010-10-12 14:03:00,0.85,15514.0,United Kingdom
C538341,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,2010-10-12 14:03:00,1.65,15514.0,United Kingdom
C538341,22131,FOOD CONTAINER SET 3 LOVE HEART,-1,2010-10-12 14:03:00,1.95,15514.0,United Kingdom
C538341,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-1,2010-10-12 14:03:00,2.95,15514.0,United Kingdom
C538341,21889,WOODEN BOX OF DOMINOES,-24,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,2010-10-12 14:03:00,1.65,15514.0,United Kingdom
C538341,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,2010-10-12 14:03:00,2.1,15514.0,United Kingdom
C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,2010-10-12 14:03:00,1.25,15514.0,United Kingdom
C538341,21056,DOCTOR'S BAG SOFT TOY,-1,2010-10-12 14:03:00,8.95,15514.0,United Kingdom
C538341,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,2010-10-12 14:03:00,0.42,15514.0,United Kingdom
C538344,22867,HAND WARMER BIRD DESIGN,-12,2010-10-12 14:32:00,2.1,13448.0,United Kingdom
C538350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-10-12 15:01:00,2.55,13798.0,United Kingdom
C538350,21231,SWEETHEART CERAMIC TRINKET BOX,-11,2010-10-12 15:01:00,1.06,13798.0,United Kingdom
C538350,21936,RED RETROSPOT PICNIC BAG,-3,2010-10-12 15:01:00,2.55,13798.0,United Kingdom
C538350,20711,JUMBO BAG TOYS,-2,2010-10-12 15:01:00,1.65,13798.0,United Kingdom
C538350,85099F,JUMBO BAG STRAWBERRY,-2,2010-10-12 15:01:00,1.65,13798.0,United Kingdom
C538350,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2010-10-12 15:01:00,1.65,13798.0,United Kingdom
C538350,20718,RED RETROSPOT SHOPPER BAG,-3,2010-10-12 15:01:00,1.06,13798.0,United Kingdom
C538350,85099B,JUMBO BAG RED RETROSPOT,-12,2010-10-12 15:01:00,1.65,13798.0,United Kingdom
C538350,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,2010-10-12 15:01:00,2.55,13798.0,United Kingdom
C538350,20725,LUNCH BAG RED RETROSPOT,-3,2010-10-12 15:01:00,1.45,13798.0,United Kingdom
C538350,20727,LUNCH BAG  BLACK SKULL.,-3,2010-10-12 15:01:00,1.45,13798.0,United Kingdom
C538350,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,2010-10-12 15:01:00,1.65,13798.0,United Kingdom
C538350,21181,PLEASE ONE PERSON METAL SIGN,-2,2010-10-12 15:01:00,1.85,13798.0,United Kingdom
C538350,85150,LADIES & GENTLEMEN METAL SIGN,-1,2010-10-12 15:01:00,2.1,13798.0,United Kingdom
C538350,82583,HOT BATHS METAL SIGN,-3,2010-10-12 15:01:00,1.69,13798.0,United Kingdom
C538350,21166,COOK WITH WINE METAL SIGN,-2,2010-10-12 15:01:00,1.69,13798.0,United Kingdom
C538350,21175,GIN + TONIC DIET METAL SIGN,-1,2010-10-12 15:01:00,1.85,13798.0,United Kingdom
C538350,21169,YOU'RE CONFUSING ME METAL SIGN,-2,2010-10-12 15:01:00,1.45,13798.0,United Kingdom
C538350,82581,TOILET METAL SIGN,-1,2010-10-12 15:01:00,0.42,13798.0,United Kingdom
C538350,22067,CHOC TRUFFLE GOLD TRINKET POT,-1,2010-10-12 15:01:00,1.45,13798.0,United Kingdom
C538350,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,2010-10-12 15:01:00,1.25,13798.0,United Kingdom
C538350,82551,LAUNDRY 15C METAL SIGN,-1,2010-10-12 15:01:00,1.25,13798.0,United Kingdom
C538350,35924,HANGING FAIRY CAKE DECORATION,-15,2010-10-12 15:01:00,1.69,13798.0,United Kingdom
C538350,22064,PINK DOUGHNUT TRINKET POT,-4,2010-10-12 15:01:00,1.45,13798.0,United Kingdom
C538350,22065,CHRISTMAS PUDDING TRINKET POT,-4,2010-10-12 15:01:00,1.25,13798.0,United Kingdom
C538350,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-10-12 15:01:00,1.06,13798.0,United Kingdom
C538357,35924,HANGING FAIRY CAKE DECORATION,-144,2010-10-12 16:01:00,1.69,13798.0,United Kingdom
C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,2010-10-12 17:05:00,0.55,15179.0,United Kingdom
C538372,82582,AREA PATROLLED METAL SIGN,-3,2010-12-12 11:12:00,2.1,16923.0,United Kingdom
C538372,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-12-12 11:12:00,1.65,16923.0,United Kingdom
C538372,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,2010-12-12 11:12:00,1.25,16923.0,United Kingdom
C538373,20985,HEART CALCULATOR,-12,2010-12-12 11:13:00,1.25,16779.0,United Kingdom
C538375,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-12 11:19:00,9.95,17126.0,United Kingdom
C538376,20728,LUNCH BAG CARS BLUE,-1,2010-12-12 11:21:00,1.65,16393.0,United Kingdom
C538376,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2010-12-12 11:21:00,1.25,16393.0,United Kingdom
C538377,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 11:23:00,1.65,15224.0,United Kingdom
C538377,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 11:23:00,9.95,15224.0,United Kingdom
C538463,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 12:31:00,9.95,17085.0,United Kingdom
C538463,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 12:31:00,1.65,17085.0,United Kingdom
C538500,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-12-12 12:51:00,6.45,13715.0,United Kingdom
C540006,21306,SET/4 DAISY MIRROR MAGNETS,-1,2011-04-01 10:48:00,2.1,14606.0,United Kingdom
C540006,84352,SILVER CHRISTMAS TREE BAUBLE STAND,-1,2011-04-01 10:48:00,16.95,14606.0,United Kingdom
C540006,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-01 10:48:00,12.75,14606.0,United Kingdom
C540007,21055,TOOL BOX SOFT TOY,-6,2011-04-01 11:08:00,8.95,15379.0,United Kingdom
C540007,22274,FELTCRAFT DOLL EMILY,-6,2011-04-01 11:08:00,2.95,15379.0,United Kingdom
540010,22501,reverse 21/5/10 adjustment,-100,2011-04-01 11:13:00,0.0,,United Kingdom
540012,22502,reverse 21/5/10 adjustment,-100,2011-04-01 11:14:00,0.0,,United Kingdom
C540030,22070,SMALL RED RETROSPOT MUG IN BOX,-24,2011-04-01 13:47:00,3.75,16029.0,United Kingdom
C540057,POST,POSTAGE,-1,2011-04-01 14:29:00,40.0,12483.0,Sweden
C540097,22835,HOT WATER BOTTLE I AM SO POORLY,-4,2011-04-01 15:46:00,4.65,15373.0,United Kingdom
C540097,22423,REGENCY CAKESTAND 3 TIER,-6,2011-04-01 15:46:00,12.75,15373.0,United Kingdom
C540097,22179,SET 10 LIGHTS NIGHT OWL,-4,2011-04-01 15:46:00,6.75,15373.0,United Kingdom
C540097,22113,GREY HEART HOT WATER BOTTLE,-4,2011-04-01 15:46:00,3.75,15373.0,United Kingdom
C540097,21843,RED RETROSPOT CAKE STAND,-6,2011-04-01 15:46:00,10.95,15373.0,United Kingdom
540100,22837,?,-106,2011-04-01 16:53:00,0.0,,United Kingdom
C540109,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,-150,2011-04-01 17:12:00,2.95,17389.0,United Kingdom
C540112,21735,TWO DOOR CURIO CABINET,-18,2011-04-01 17:14:00,10.95,15973.0,United Kingdom
C540117,AMAZONFEE,AMAZON FEE,-1,2011-05-01 09:55:00,16888.02,,United Kingdom
C540118,AMAZONFEE,AMAZON FEE,-1,2011-05-01 09:57:00,16453.71,,United Kingdom
C540129,22352,LUNCH BOX WITH CUTLERY RETROSPOT,-3,2011-05-01 10:46:00,2.55,12578.0,Italy
C540142,22667,RECIPE BOX RETROSPOT,-2,2011-05-01 10:50:00,2.95,12782.0,Portugal
C540142,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-05-01 10:50:00,2.95,12782.0,Portugal
C540142,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2011-05-01 10:50:00,3.75,12782.0,Portugal
C540142,22960,JAM MAKING SET WITH JARS,-12,2011-05-01 10:50:00,3.75,12782.0,Portugal
C540151,21843,RED RETROSPOT CAKE STAND,-1,2011-05-01 11:13:00,10.95,12494.0,France
C540152,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-05-01 11:21:00,2.95,12395.0,Belgium
C540155,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-54,2011-05-01 11:31:00,3.81,,Bahrain
C540156,21843,RED RETROSPOT CAKE STAND,-1,2011-05-01 11:36:00,10.95,12683.0,France
C540158,22968,ROSE COTTAGE KEEPSAKE BOX,-2,2011-05-01 11:42:00,9.95,12471.0,Germany
C540158,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-2,2011-05-01 11:42:00,2.1,12471.0,Germany
C540158,22962,JAM JAR WITH PINK LID,-17,2011-05-01 11:42:00,0.85,12471.0,Germany
C540158,22961,JAM MAKING SET PRINTED,-2,2011-05-01 11:42:00,1.45,12471.0,Germany
C540158,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-5,2011-05-01 11:42:00,0.85,12471.0,Germany
C540158,22728,ALARM CLOCK BAKELIKE PINK,-4,2011-05-01 11:42:00,3.75,12471.0,Germany
C540158,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,2011-05-01 11:42:00,4.95,12471.0,Germany
C540158,22423,REGENCY CAKESTAND 3 TIER,-2,2011-05-01 11:42:00,10.95,12471.0,Germany
C540164,85049A,TRADITIONAL CHRISTMAS RIBBONS,-12,2011-05-01 12:02:00,1.25,14911.0,EIRE
C540164,84508B,STRIPES DESIGN TEDDY,-6,2011-05-01 12:02:00,2.55,14911.0,EIRE
C540164,72815,3 WICK CHRISTMAS BRIAR CANDLE,-4,2011-05-01 12:02:00,3.75,14911.0,EIRE
C540164,22034,ROBIN CHRISTMAS CARD,-12,2011-05-01 12:02:00,0.42,14911.0,EIRE
C540164,21144,PINK POODLE HANGING DECORATION,-12,2011-05-01 12:02:00,0.38,14911.0,EIRE
C540164,21412,VINTAGE GOLD TINSEL REEL,-6,2011-05-01 12:02:00,0.42,14911.0,EIRE
C540164,21351,CINAMMON & ORANGE WREATH,-2,2011-05-01 12:02:00,6.75,14911.0,EIRE
C540164,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2011-05-01 12:02:00,2.95,14911.0,EIRE
C540164,C2,CARRIAGE,-1,2011-05-01 12:02:00,50.0,14911.0,EIRE
C540164,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-6,2011-05-01 12:02:00,2.55,14911.0,EIRE
C540164,72741,GRAND CHOCOLATECANDLE,-9,2011-05-01 12:02:00,1.45,14911.0,EIRE
C540164,35400,WOODEN BOX ADVENT CALENDAR,-2,2011-05-01 12:02:00,8.95,14911.0,EIRE
C540164,22939,APRON APPLE DELIGHT,-2,2011-05-01 12:02:00,4.95,14911.0,EIRE
C540164,22897,OVEN MITT APPLES DESIGN,-10,2011-05-01 12:02:00,1.45,14911.0,EIRE
C540164,22246,MAGIC GARDEN FELT GARLAND,-12,2011-05-01 12:02:00,1.95,14911.0,EIRE
C540165,84817,DANISH ROSE DECORATIVE PLATE,-1,2011-05-01 12:05:00,2.1,18109.0,United Kingdom
C540165,85066,CREAM SWEETHEART MINI CHEST,-1,2011-05-01 12:05:00,12.75,18109.0,United Kingdom
C540165,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-05-01 12:05:00,7.95,18109.0,United Kingdom
C540171,D,Discount,-1,2011-05-01 12:26:00,22.97,14527.0,United Kingdom
C540177,22781,GUMBALL MAGAZINE RACK,-4,2011-05-01 12:42:00,7.65,16316.0,United Kingdom
C540243,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,-1,2011-05-01 15:32:00,0.85,12585.0,Germany
C540243,22091,EMPIRE TISSUE BOX,-7,2011-05-01 15:32:00,1.25,12585.0,Germany
C540243,22316,200 BENDY SKULL STRAWS,-1,2011-05-01 15:32:00,1.25,12585.0,Germany
C540243,22638,SET OF 4 NAPKIN CHARMS CROWNS,-1,2011-05-01 15:32:00,2.55,12585.0,Germany
C540243,22558,CLOTHES PEGS RETROSPOT PACK 24,-1,2011-05-01 15:32:00,1.49,12585.0,Germany
C540243,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-5,2011-05-01 15:32:00,0.85,12585.0,Germany
C540243,22778,GLASS CLOCHE SMALL,-1,2011-05-01 15:32:00,3.95,12585.0,Germany
